ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	COGIDS	ALIGNMENT	AUTOCOGID
7071	Yawanawa	fish	jaˈpa	jaˈpa	j a p a	None	444		['j', 'a', 'p', 'a', '(', '-', ')']	133
7072	Matis	fish	tʃapa	tʃapa	tʃ a p a	None	444		['tʃ', 'a', 'p', 'a', '(', '-', ')']	133
7216	Poyanawa	fish	iumã	iumã	j u m ã	None	457		['j', 'u', 'm', 'ã', '(', '-', ')']	133
7220	Yawanawa	fish	iuma	iuma	j u m a	None	457		['j', 'u', 'm', 'a', '(', '-', ')']	133
3617	Proto-Panoan	fishhook	miʃkiti	miʃkiti	m i ʃ k i t i	None	169		['m', 'i', 'ʃ', 'k', 'i', 't', 'i']	136
3618	Kakataibo	fishhook	miʃkiti	miʃkiti	m i ʃ k i t i	None	169		['m', 'i', 'ʃ', 'k', 'i', 't', 'i']	136
3619	ShipiboKonibo	fishhook	miʃkiti	miʃkiti	m i ʃ k i t i	None	169		['m', 'i', 'ʃ', 'k', 'i', 't', 'i']	136
3620	Kapanawa	fishhook	miʃkiti	miʃkiti	m i ʃ k i t i	None	169		['m', 'i', 'ʃ', 'k', 'i', 't', 'i']	136
3621	Amawaka	fishhook	miʃkiti	miʃkiti	m i ʃ k i t i	II	169		['m', 'i', 'ʃ', 'k', 'i', 't', 'i']	136
3622	Kaxinawa	fishhook	miʃkiti	miʃkiti	m i ʃ k i t i	None	169		['m', 'i', 'ʃ', 'k', 'i', 't', 'i']	136
3623	Yawanawa	fishhook	miʃkiti	miʃkiti	m i ʃ k i t i	None	169		['m', 'i', 'ʃ', 'k', 'i', 't', 'i']	136
4275	Proto-Panoan	flower	hoa	hoa	h o a	None	223		['(', '-', '-', '-', '-', '-', '-', '-', ')', 'h', 'o', '-', 'a', '-', '(', '-', ')']	137
4276	Kakataibo	flower	oa	oa	o a	None	223		['(', '-', '-', '-', '-', '-', '-', '-', ')', '-', 'o', '-', 'a', '-', '(', '-', ')']	137
4277	ShipiboKonibo	flower	hoa	hoa	h o a	None	223		['(', '-', '-', '-', '-', '-', '-', '-', ')', 'h', 'o', '-', 'a', '-', '(', '-', ')']	137
4278	Kapanawa	flower	hoa	hoa	h o a	None	223		['(', '-', '-', '-', '-', '-', '-', '-', ')', 'h', 'o', '-', 'a', '-', '(', '-', ')']	137
4279	Marubo	flower	ˈvimi_ˈua	ˈvimi_ˈua	v i m i u a	None	223		['(', 'v', 'i', 'm', 'i', '+', '-', '-', ')', '-', 'u', '-', 'a', '-', '(', '-', ')']	138
4280	Marubo	flower	owa	owa	o w a	None	223		['(', '-', '-', '-', '-', '-', '-', '-', ')', '-', 'o', 'w', 'a', '-', '(', '-', ')']	137
4281	Chakobo	flower	hoa	hoa	h o a	None	223		['(', '-', '-', '-', '-', '-', '-', '-', ')', 'h', 'o', '-', 'a', '-', '(', '-', ')']	137
4282	Chakobo	flower	niʔi_hoa	niʔi_hoa	n i ʔ i h o a	None	223		['(', 'n', 'i', 'ʔ', 'i', '+', '-', '-', ')', 'h', 'o', '-', 'a', '-', '(', '-', ')']	137
4283	Kaxarari	flower	ɦiɦuˈwa	ɦiɦuˈwa	ɦ i ɦ u w a	None	223		['(', '-', '-', '-', '-', '-', 'ɦ', 'i', ')', 'ɦ', 'u', 'w', 'a', '-', '(', '-', ')']	137
4284	Chaninawa	flower	oa	oa	o a	None	223		['(', '-', '-', '-', '-', '-', '-', '-', ')', '-', 'o', '-', 'a', '-', '(', '-', ')']	137
4285	Sharanawa	flower	oa	oa	o a	None	223		['(', '-', '-', '-', '-', '-', '-', '-', ')', '-', 'o', '-', 'a', '-', '(', '-', ')']	137
4286	Sharanawa	flower	oan	oan	o a n	None	223		['(', '-', '-', '-', '-', '-', '-', '-', ')', '-', 'o', '-', 'a', '-', '(', 'n', ')']	137
4287	Katukina	flower	huˈaʔ	huˈaʔ	h u a ʔ	None	223		['(', '-', '-', '-', '-', '-', '-', '-', ')', 'h', 'u', '-', 'a', 'ʔ', '(', '-', ')']	137
4288	Amawaka	flower	howa_I	howa_I	h o w a	None	223		['(', '-', '-', '-', '-', '-', '-', '-', ')', 'h', 'o', 'w', 'a', '-', '(', '-', ')']	137
4289	Kaxinawa	flower	hua	hua	h u a	None	223		['(', '-', '-', '-', '-', '-', '-', '-', ')', 'h', 'u', '-', 'a', '-', '(', '-', ')']	137
4290	Marinawa	flower	oa	oa	o a	None	223		['(', '-', '-', '-', '-', '-', '-', '-', ')', '-', 'o', '-', 'a', '-', '(', '-', ')']	137
4291	Yawanawa	flower	ua	ua	u a	None	223		['(', '-', '-', '-', '-', '-', '-', '-', ')', '-', 'u', '-', 'a', '-', '(', '-', ')']	137
985	Proto-Panoan	foam	βakoʂ	βakoʂ	β a k o ʂ	None	474		['β', 'a', 'k', 'o', 'ʂ', '-', '(', '-', ')']	139
986	Kakataibo	foam	βakóʂ	βakóʂ	β a k ó/o ʂ	None	474		['β', 'a', 'k', 'ó/o', 'ʂ', '-', '(', '-', ')']	139
