ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT
4953	Marinawa	species of sloth	pósɨ	pósɨ	p ó/o s ɨ	None	275	p ó/o ( - ) s ɨ -
4954	Korubo	species of sloth	pusɨn	pusɨn	p u s ɨ n	None	275	p u ( - ) s ɨ n
4955	Matis	species of sloth	pusɨn	pusɨn	p u s ɨ n	None	275	p u ( - ) s ɨ n
4956	Mayoruna	species of sloth	posɨn	posɨn	p o s ɨ n	None	275	p o ( - ) s ɨ n
4121	Proto-Panoan	species of snail	[n]oʔtʃo	[n]oʔtʃo	rⁿ o ʔ tʃ o	None	210	rⁿ o ʔ tʃ o ( - )
4122	Kakataibo	species of snail	notʃo	notʃo	n o tʃ o	None	210	n o - tʃ o ( - )
4123	ShipiboKonibo	species of snail	notʃo	notʃo	n o tʃ o	None	210	n o - tʃ o ( - )
4124	Kapanawa	species of snail	noʔtʃo	noʔtʃo	n o ʔ tʃ o	None	210	n o ʔ tʃ o ( - )
4125	Sharanawa	species of snail	notʃo	notʃo	n o tʃ o	None	210	n o - tʃ o ( - )
4126	Sharanawa	species of snail	notʃon	notʃon	n o tʃ o n	None	210	n o - tʃ o ( n )
4127	Amawaka	species of snail	notʃo	notʃo	n o tʃ o	II	210	n o - tʃ o ( - )
4128	Kaxinawa	species of snail	nutʃu	nutʃu	n u tʃ u	None	210	n u - tʃ u ( - )
4129	Marinawa	species of snail	nótʃó	nótʃó	n ó/o tʃ ó/o	None	210	n ó/o - tʃ ó/o ( - )
4151	Proto-Panoan	species of snail	[n]oβo	[n]oβo	rⁿ o β o	None	212	rⁿ o β o
4152	Kakataibo	species of snail	noβo	noβo	n o β o	None	212	n o β o
4153	Marubo	species of snail	novo	novo	n o v o	None	212	n o v o
4154	Amawaka	species of snail	nowo	nowo	n o w o	II	212	n o w o
4155	Kaxinawa	species of snail	nubu	nubu	n u b u	None	212	n u b u
2455	Proto-Panoan	species of snake	kaʔmoʂ	kaʔmoʂ	k a ʔ m o ʂ	None	74	k a ʔ m o ʂ - ( - )
2456	Kakataibo	species of snake	kamóʂ	kamóʂ	k a m ó/o ʂ	None	74	k a - m ó/o ʂ - ( - )
2457	ShipiboKonibo	species of snake	kamóʂ	kamóʂ	k a m ó/o ʂ	None	74	k a - m ó/o ʂ - ( - )
2458	Kapanawa	species of snake	kaʔmoʂ	kaʔmoʂ	k a ʔ m o ʂ	None	74	k a ʔ m o ʂ - ( - )
2459	Chakobo	species of snake	kaˈmoa	kaˈmoa	k a m o a	None	74	k a - m o - a ( - )
2460	Yaminawa	species of snake	kamoʂ	kamoʂ	k a m o ʂ	None	74	k a - m o ʂ - ( - )
2461	Sharanawa	species of snake	kamoʂɨ	kamoʂɨ	k a m o ʂ ɨ	None	74	k a - m o ʂ ɨ ( - )
2462	Sharanawa	species of snake	kamoʂɨn	kamoʂɨn	k a m o ʂ ɨ n	None	74	k a - m o ʂ ɨ ( n )
2463	Amawaka	species of snake	kamox_I	kamox_I	k a m o x	None	74	k a - m o x - ( - )
2464	Kaxinawa	species of snake	kamuʂ	kamuʂ	k a m u ʂ	None	74	k a - m u ʂ - ( - )
2465	Marinawa	species of snake	kámoʃɨ	kámoʃɨ	k á/a m o ʃ ɨ	None	74	k á/a - m o ʃ ɨ ( - )
2466	Matis	species of snake	kanmuns	kanmuns	k a n m u n s	None	625	k a n m u ( n ) s - -
4800	Proto-Panoan	species of snake	pisika	pisika	p i s i k a	None	263	p i s i k a ( - - - - - - - - - - - - - )
4801	Kakataibo	species of snake	piská	piská	p i s k á/a	None	263	p i s - k á/a ( - - - - - - - - - - - - - )
4802	ShipiboKonibo	species of snake	piská	piská	p i s k á/a	None	263	p i s - k á/a ( - - - - - - - - - - - - - )
4803	Kapanawa	species of snake	piska	piska	p i s k a	None	263	p i s - k a ( - - - - - - - - - - - - - )
4805	Kaxinawa	species of snake	pisika	pisika	p i s i k a	pisi- silbar como la serpiente	263	p i s i k a ( - - - - - - - - - - - - - )
4806	Marinawa	species of snake	pískã	pískã	p !í/i s k ã	None	263	p !í/i s - k ã ( - - - - - - - - - - - - - )
4807	Matis	species of snake	piskaden	piskaden	p i s k a d e n	None	263	p i s - k a ( d e n - - - - - - - - - - )
4808	Matis	species of snake	piskaden_boiunwate	piskaden_boiunwate	p i s k a d e n + b o i u n w a t e	None	263	p i s - k a ( d e n + b o i u n w a t e )
5548	Proto-Panoan	species of spider	ʃi[n]a	ʃi[n]a	ʃ i rⁿ a	None	321	ʃ i rⁿ a ( - - - - - - - - - - - ) -
5549	ShipiboKonibo	species of spider	ʃinakoʂo	ʃinakoʂo	ʃ i n a k o ʂ o	None	321	ʃ i n a ( - - k o ʂ o - - - - - ) -
5550	Kapanawa	species of spider	ʃinakoʃo	ʃinakoʃo	ʃ i n a k o ʃ o	None	321	ʃ i n a ( - - k o ʃ o - - - - - ) -
5551	Sharanawa	species of spider	ʂinaniɸo	ʂinaniɸo	ʂ i n a n i ɸ o	None	321	ʂ i n a ( - - - - - - n i ɸ o - ) -
5552	Sharanawa	species of spider	ʂinaniɸoan	ʂinaniɸoan	ʂ i n a n i ɸ o a n	None	321	ʂ i n a ( - - - - - - n i ɸ o a ) n
5553	Shanenawa	species of spider	ʂɨna	ʂɨna	ʂ !ɨ/i n a	None	321	ʂ !ɨ/i n a ( - - - - - - - - - - - ) -
5554	Amawaka	species of spider	ʃinaxoko	ʃinaxoko	ʃ i n a x o k o	None	321	ʃ i n a ( x o k o - - - - - - - ) -
5555	Kaxinawa	species of spider	ʃinaʃuku	ʃinaʃuku	ʃ i n a ʃ u k u	None	321	ʃ i n a ( ʃ u k u - - - - - - - ) -
5556	Marinawa	species of spider	ʃínaniɸo	ʃínaniɸo	ʃ !í/i n a n i ɸ o	None	321	ʃ !í/i n a ( - - - - - - n i ɸ o - ) -
5557	Yawanawa	species of spider	ʃina	ʃina	ʃ i n a	None	321	ʃ i n a ( - - - - - - - - - - - ) -
5898	Shanenawa	species of spider	ʂɨna	ʂɨna	ʂ ɨ n a	None	349	ʂ ɨ n a ( - )
6790	Marubo	species of spider	wasnõ	wasnõ	w a s n õ	None	420	w a s n õ - ( - )
6793	Kaxinawa	species of spider	basnɨ	basnɨ	b a s n ɨ	None	420	b a s n ɨ - ( - )
516	Proto-Panoan	species of tick	hoʔpoʂ	hoʔpoʂ	h o ʔ p o ʂ	None	238	h o ʔ p o ʂ ( - - )
518	Kakataibo	species of tick	ʔopós	ʔopós	ʔ o p ó/o s	None	238	ʔ o - p ó/o s ( - - )
519	ShipiboKonibo	species of tick	hopóʂ	hopóʂ	h o p ó/o ʂ	None	238	h o - p ó/o ʂ ( - - )
520	ShipiboKonibo	species of tick	hopoʂɨn	hopoʂɨn	h o p o ʂ ɨ n	None	238	h o - p o ʂ ( ɨ n )
521	Kapanawa	species of tick	ʔoʔpóʂ	ʔoʔpóʂ	ʔ o ʔ p ó/o ʂ	None	238	ʔ o ʔ p ó/o ʂ ( - - )
522	Chakobo	species of tick	hoˈpɨʂ	hoˈpɨʂ	h o p ɨ ʂ	None	238	h o - p ɨ ʂ ( - - )
523	Chakobo	species of tick	joˈpɨʂɨ	joˈpɨʂɨ	j o p ɨ ʂ ɨ	None	238	j o - p ɨ ʂ ( ɨ - )
524	Chakobo	species of tick	hopɨ́ʂɨ	hopɨ́ʂɨ	h o p !ɨ́/ɨ ʂ ɨ	None	238	h o - p !ɨ́/ɨ ʂ ( ɨ - )
525	Yaminawa	species of tick	ipoʂ	ipoʂ	i p o ʂ	None	238	- i - p o ʂ ( - - )
526	Sharanawa	species of tick	iposɨ	iposɨ	i p o s ɨ	None	238	- i - p o s ( ɨ - )
527	Amawaka	species of tick	hónpox	hónpox	h ó/o n p o x	None	238	h ó/o n p o x ( - - )
528	Amawaka	species of tick	hónpoxón	hónpoxón	h ó/o n p o x ó/o n	None	238	h ó/o n p o x ( ó/o n )
529	Amawaka	species of tick	hõpox_I	hõpox_I	h õ p o x	None	238	h õ - p o x ( - - )
530	Kaxinawa	species of tick	hũpuʂ	hũpuʂ	h ũ p u ʂ	None	238	h ũ - p u ʂ ( - - )
531	Marinawa	species of tick	ípoʂɨ	ípoʂɨ	!í/i p o ʂ ɨ	None	238	- !í/i - p o ʂ ( ɨ - )
532	Mayoruna	species of tick	oˈpos	oˈpos	o p o s	None	238	- o - p o s ( - - )
6978	Proto-Panoan	species of tick	yaʔra[n]	yaʔra[n]	j a ʔ r a rⁿ	None	439	j a ʔ r a rⁿ ( - - - - - )
6979	Kakataibo	species of tick	aí	aí	a !í/i	None	439	- a - - !í/i - ( - - - - - )
6980	ShipiboKonibo	species of tick	yaã́	yaã́	j a ã́/ã	None	439	j a - - ã́/ã - ( - - - - - )
6981	Kapanawa	species of tick	yaʔnán	yaʔnán	j a ʔ n á/a n	None	439	j a ʔ n á/a n ( - - - - - )
6982	Chakobo	species of tick	yaʔa	yaʔa	j a ʔ a	None	439	j a ʔ - a - ( - - - - - )
6983	Chakobo	species of tick	yaʔanɨ	yaʔanɨ	j a ʔ a n ɨ	None	439	j a ʔ - a - ( n ɨ - - - )
6984	Chakobo	species of tick	yaʔánɨ	yaʔánɨ	j a ʔ á/a n ɨ	None	439	j a ʔ - á/a - ( n ɨ - - - )
6985	Kaxarari	species of tick	jaˈlə	jaˈlə	j a l ə	None	439	j a - l ə - ( - - - - - )
6986	Sharanawa	species of tick	yanan	yanan	j a n a n	None	439	j a - n a - ( n - - - - )
6987	Sharanawa	species of tick	yanapan	yanapan	j a n a p a n	None	439	j a - n a - ( - - p a n )
6988	Amawaka	species of tick	yanã_I	yanã_I	j a n ã	None	439	j a - n ã - ( - - - - - )
6989	Kaxinawa	species of tick	yanã	yanã	j a n ã	None	439	j a - n ã - ( - - - - - )
6990	Marinawa	species of tick	yánã	yánã	j á/a n ã	None	439	j á/a - n ã - ( - - - - - )
6991	Mayoruna	species of tick	tʃaˈnɨn	tʃaˈnɨn	tʃ a n ɨ n	None	439	tʃ a - n ɨ n ( - - - - - )
1586	Proto-Panoan	species of tree	βoko[n]	βoko[n]	β o k o rⁿ	None	5	( - ) β o ( - ) k o rⁿ ( - )
1587	Kakataibo	species of tree	βokṍ	βokṍ	β o k !ṍ/o ~	None	5	( - ) β o ( - ) k !ṍ/o ~ ( - )
1588	ShipiboKonibo	species of tree	βokó	βokó	β o k ó/o	None	5	( - ) β o ( - ) k ó/o - ( - )
1589	Kapanawa	species of tree	βokón	βokón	β o k ó/o n	None	5	( - ) β o ( - ) k ó/o n ( - )
1590	Chakobo	species of tree	βokóno	βokóno	β o k ó/o n o	None	5	( - ) β o ( - ) k ó/o n ( o )
1591	Chakobo	species of tree	βoˈko	βoˈko	β o k o	None	5	( - ) β o ( - ) k o - ( - )
1592	Sharanawa	species of tree	ɸoko	ɸoko	ɸ o k o	None	5	( - ) ɸ o ( - ) k o - ( - )
1593	Sharanawa	species of tree	ɸokon	ɸokon	ɸ o k o n	None	5	( - ) ɸ o ( - ) k o n ( - )
1594	Katukina	species of tree	βunkun	βunkun	β u n k u n	None	5	( - ) β u ( n ) k u n ( - )
1595	Katukina	species of tree	aβuku	aβuku	a β u k u	None	5	( a ) β u ( - ) k u - ( - )
1596	Amawaka	species of tree	wokõ_I	wokõ_I	w o k õ	None	5	( - ) w o ( - ) k õ - ( - )
1597	Kaxinawa	species of tree	bukũ	bukũ	b u k ũ	None	5	( - ) b u ( - ) k ũ - ( - )
1598	Marinawa	species of tree	ɸókõ	ɸókõ	ɸ ó/o k õ	None	5	( - ) ɸ ó/o ( - ) k õ - ( - )
1599	Matis	species of tree	buˈku	buˈku	b u k u	None	5	( - ) b u ( - ) k u - ( - )
1600	Mayoruna	species of tree	buˈku	buˈku	b u k u	None	5	( - ) b u ( - ) k u - ( - )
5903	Proto-Panoan	species of tree	ʂɨ[n]a[n]	ʂɨ[n]a[n]	ʂ ɨ rⁿ a rⁿ	None	350	ʂ ɨ rⁿ a ( - - ) rⁿ
5904	Kakataibo	species of tree	ʂɨnã́	ʂɨnã́	ʂ ɨ n ã́/ã	None	350	ʂ ɨ n ã́/ã ( - - ) -
5905	ShipiboKonibo	species of tree	ʂɨnã́	ʂɨnã́	ʂ ɨ n ã́/ã	None	350	ʂ ɨ n ã́/ã ( - - ) -
5906	Kapanawa	species of tree	ʂɨnán	ʂɨnán	ʂ ɨ n á/a n	None	350	ʂ ɨ n á/a ( - - ) n
5907	Marubo	species of tree	ʃɨna	ʃɨna	ʃ ɨ n a	None	350	ʃ ɨ n a ( - - ) -
5908	Sharanawa	species of tree	ʂɨnan	ʂɨnan	ʂ ɨ n a n	None	350	ʂ ɨ n a ( - - ) n
5909	Sharanawa	species of tree	ʂɨnapan	ʂɨnapan	ʂ ɨ n a p a n	None	350	ʂ ɨ n a ( p a ) n
5910	Katukina	species of tree	ʃina	ʃina	ʃ i n a	None	350	ʃ i n a ( - - ) -
5911	Amawaka	species of tree	xɨnã	xɨnã	x ɨ n ã	II	350	x ɨ n ã ( - - ) -
5912	Kaxinawa	species of tree	ʂɨnã	ʂɨnã	ʂ ɨ n ã	None	350	ʂ ɨ n ã ( - - ) -
5913	Marinawa	species of tree	ʂɨnã	ʂɨnã	ʂ ɨ n ã	None	350	ʂ ɨ n ã ( - - ) -
1271	Proto-Panoan	species of tree (Phyllanthaceae)	βɨp[on]	βɨp[on]	β ɨ p o n	None	493	( - - - - ) β ɨ p o n ( - - - - - - - - - - - - - - )
1272	Kakataibo	species of tree (Phyllanthaceae)	βɨpĩ	βɨpĩ	β ɨ p ĩ	None	493	( - - - - ) β ɨ p ĩ - ( - - - - - - - - - - - - - - )
1273	ShipiboKonibo	species of tree (Phyllanthaceae)	βɨpṍ	βɨpṍ	β ɨ p !ṍ/o ~	None	493	( - - - - ) β ɨ p !ṍ/o ~ ( - - - - - - - - - - - - - - )
1274	ShipiboKonibo	species of tree (Phyllanthaceae)	βɨpon	βɨpon	β ɨ p o n	None	611	( - - - - ) β ɨ p o - ( n - - - - - - - - - - - - - )
1275	ShipiboKonibo	species of tree (Phyllanthaceae)	βɨ́poman	βɨ́poman	β !ɨ́/ɨ p o m a n	None	593	( - - - - ) β !ɨ́/ɨ p o - ( m a n - - - - - - - - - - - )
1276	Kapanawa	species of tree (Phyllanthaceae)	βɨpón	βɨpón	β ɨ p ó/o n	None	493	( - - - - ) β ɨ p ó/o n ( - - - - - - - - - - - - - - )
1277	Yaminawa	species of tree (Phyllanthaceae)	ɸɨpoi	ɸɨpoi	ɸ ɨ p o i	None	493	( - - - - ) ɸ ɨ p o - ( i - - - - - - - - - - - - - )
1278	Yaminawa	species of tree (Phyllanthaceae)	ɸɨpoini_caimitillo	ɸɨpoini_caimitillo	ɸ ɨ p o i n i + c a i m i t i l l o	None	493	( - - - - ) ɸ ɨ p o - ( i n i + c a i m i t i l l o )
1279	Chaninawa	species of tree (Phyllanthaceae)	ɸɨpo	ɸɨpo	ɸ ɨ p o	None	493	( - - - - ) ɸ ɨ p o - ( - - - - - - - - - - - - - - )
1280	Chaninawa	species of tree (Phyllanthaceae)	ɸɨpon	ɸɨpon	ɸ ɨ p o n	None	493	( - - - - ) ɸ ɨ p o - ( n - - - - - - - - - - - - - )
1281	Chaninawa	species of tree (Phyllanthaceae)	iwi_ɸɨpo	iwi_ɸɨpo	i w i + ɸ ɨ p o	None	493	( i w i + ) ɸ ɨ p o - ( - - - - - - - - - - - - - - )
1282	Katukina	species of tree (Phyllanthaceae)	βɨpui	βɨpui	β ɨ p u i	None	493	( - - - - ) β ɨ p u - ( i - - - - - - - - - - - - - )
1283	Amawaka	species of tree (Phyllanthaceae)	wɨpõ	wɨpõ	w ɨ p õ	II	493	( - - - - ) w ɨ p õ - ( - - - - - - - - - - - - - - )
1284	Kaxinawa	species of tree (Phyllanthaceae)	bĩpũ	bĩpũ	b ĩ p ũ	None	493	( - - - - ) b ĩ p ũ - ( - - - - - - - - - - - - - - )
1285	Marinawa	species of tree (Phyllanthaceae)	ɸɨ́po	ɸɨ́po	ɸ !ɨ́/ɨ p o	None	493	( - - - - ) ɸ !ɨ́/ɨ p o - ( - - - - - - - - - - - - - - )
1286	Mayoruna	species of tree (Phyllanthaceae)	bɨˈpin	bɨˈpin	b ɨ p i n	None	493	( - - - - ) b ɨ p i n ( - - - - - - - - - - - - - - )
1575	ShipiboKonibo	species of tree (Phyllanthaceae)	βoi	βoi	β o i	None	4	β o - i - ( - - - - ) -
2165	Proto-Panoan	species of tree and it's fruit	hiʃtʃiβi	hiʃtʃiβi	h i ʃ tʃ i β i	None	52	h i ʃ tʃ i β i ( - )
2166	Kakataibo	species of tree and it's fruit	itʃiβĩ	itʃiβĩ	i tʃ i β ĩ	None	52	- i - tʃ i β ĩ ( - )
2167	Kapanawa	species of tree and it's fruit	hɨtʃiβin	hɨtʃiβin	h ɨ tʃ i β i n	None	52	h ɨ - tʃ i β i ( n )
2168	Yaminawa	species of tree and it's fruit	itʃiɸi	itʃiɸi	i tʃ i ɸ i	None	52	- i - tʃ i ɸ i ( - )
2169	Sharanawa	species of tree and it's fruit	itʃiɸi	itʃiɸi	i tʃ i ɸ i	None	52	- i - tʃ i ɸ i ( - )
2170	Sharanawa	species of tree and it's fruit	itʃɨɸin	itʃɨɸin	i tʃ ɨ ɸ i n	None	52	- i - tʃ ɨ ɸ i ( n )
2171	Amawaka	species of tree and it's fruit	hɨtʃiwĩ	hɨtʃiwĩ	h ɨ tʃ i w ĩ	II	52	h ɨ - tʃ i w ĩ ( - )
2172	Kaxinawa	species of tree and it's fruit	iʃtʃibĩ	iʃtʃibĩ	i ʃ tʃ i b ĩ	None	52	- i ʃ tʃ i b ĩ ( - )
2173	Marinawa	species of tree and it's fruit	ítʃiɸí	ítʃiɸí	!í/i tʃ i ɸ !í/i	None	52	- !í/i - tʃ i ɸ !í/i ( - )
2174	Mayoruna	species of tree and it's fruit	itʃibin	itʃibin	i tʃ i b i n	None	52	- i - tʃ i b i ( n )
1601	Proto-Panoan	species of tree with special use of bark	βoko	βoko	β o k o	None	6	β o k o
1602	Kakataibo	species of tree with special use of bark	βoko	βoko	β o k o	None	6	β o k o
4869	Proto-Panoan	species of tubercole	poa	poa	p o a	None	269	p o - a ( - )
4870	Kakataibo	species of tubercole	poa	poa	p o a	None	269	p o - a ( - )
4871	ShipiboKonibo	species of tubercole	poa	poa	p o a	None	269	p o - a ( - )
4872	Kapanawa	species of tubercole	poa	poa	p o a	None	269	p o - a ( - )
4874	Chakobo	species of tubercole	poa	poa	p o a	None	269	p o - a ( - )
4876	Sharanawa	species of tubercole	poa	poa	p o a	None	269	p o - a ( - )
4877	Sharanawa	species of tubercole	poan	poan	p o a n	None	269	p o - a ( n )
4878	Katukina	species of tubercole	pua	pua	p u a	None	269	p u - a ( - )
4879	Amawaka	species of tubercole	powa	powa	p o w a	II	269	p o w a ( - )
4880	Kaxinawa	species of tubercole	pua	pua	p u a	None	269	p u - a ( - )
4881	Marinawa	species of tubercole	poa	poa	p o a	None	269	p o - a ( - )
4882	Matis	species of tubercole	poa	poa	p o a	None	269	p o - a ( - )
4774	Proto-Panoan	species of tucan	pisa	pisa	p i s a	None	261	p i s a ( - )
4775	Kakataibo	species of tucan	pisa	pisa	p i s a	None	261	p i s a ( - )
4776	ShipiboKonibo	species of tucan	pisa	pisa	p i s a	None	261	p i s a ( - )
4777	Kapanawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a ( - )
4778	Kaxarari	species of tucan	pisa	pisa	p i s a	None	261	p i s a ( - )
4779	Sharanawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a ( - )
4780	Sharanawa	species of tucan	pisan	pisan	p i s a n	None	261	p i s a ( n )
4781	Poyanawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a ( - )
4782	Amawaka	species of tucan	pisá_I	pisá_I	p i s á/a	None	261	p i s á/a ( - )
4783	Kaxinawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a ( - )
4784	Marinawa	species of tucan	pisa	pisa	p i s a	None	261	p i s a ( - )
6787	Proto-Panoan	spider web	was[n]o[n]	was[n]o[n]	w a s rⁿ o rⁿ	None	420	w a s rⁿ o rⁿ ( - )
6788	Kakataibo	spider web	βaskṍ	βaskṍ	β a s k !ṍ/o ~	None	594	β a s k !ṍ/o ~
6789	ShipiboKonibo	spider web	wasnṍ	wasnṍ	w a s n !ṍ/o ~	None	420	w a s n !ṍ/o ~ ( - )
6791	Chakobo	spider web	βasnona	βasnona	β a s n o n a	None	420	β a s n o n ( a )
6792	Amawaka	spider web	wasnõ	wasnõ	w a s n õ	None	420	w a s n õ - ( - )
6794	Kaxinawa	spider web	basnu	basnu	b a s n u	None	420	b a s n u - ( - )
4635	Marubo	sprout	ʃãko	ʃãko	ʃ ã k o	None	769	ʃ ã - k o
6509	Proto-Panoan	sprout	tɨʂka[n]	tɨʂka[n]	t ɨ ʂ k a rⁿ	None	397	t ɨ ʂ k a rⁿ ( - - - - )
6510	Kakataibo	sprout	tɨʂkã́	tɨʂkã́	t ɨ ʂ k ã́/ã	None	397	t ɨ ʂ k ã́/ã - ( - - - - )
6511	ShipiboKonibo	sprout	tɨʂká	tɨʂká	t ɨ ʂ k á/a	None	397	t ɨ ʂ k á/a - ( - - - - )
6512	Kapanawa	sprout	tɨʂkán	tɨʂkán	t ɨ ʂ k á/a n	None	397	t ɨ ʂ k á/a n ( - - - - )
6513	Chakobo	sprout	tɨʂˈka	tɨʂˈka	t ɨ ʂ k a	None	397	t ɨ ʂ k a - ( - - - - )
6514	Chakobo	sprout	tɨʂˈkata	tɨʂˈkata	t ɨ ʂ k a t a	None	397	t ɨ ʂ k a t ( a - - - )
6515	Sharanawa	sprout	tɨʂka	tɨʂka	t ɨ ʂ k a	None	397	t ɨ ʂ k a - ( - - - - )
6516	Sharanawa	sprout	tɨʂkapan	tɨʂkapan	t ɨ ʂ k a p a n	None	397	t ɨ ʂ k a - ( - p a n )
6517	Shanenawa	sprout	tuʂka	tuʂka	t u ʂ k a	None	397	t u ʂ k a - ( - - - - )
6518	Amawaka	sprout	tɨxkã	tɨxkã	t ɨ x k ã	II	397	t ɨ x k ã - ( - - - - )
6519	Kaxinawa	sprout	tiʂkã	tiʂkã	t i ʂ k ã	None	397	t i ʂ k ã - ( - - - - )
6520	Marinawa	sprout	tɨ́́ʂkã	tɨ́́ʂkã	t !ɨ́/ɨ ʂ k ã	None	397	t !ɨ́/ɨ ʂ k ã - ( - - - - )
2513	Proto-Panoan	squirrel	kapa	kapa	k a p a	None	78	k a p a ( - )
2514	Kakataibo	squirrel	kapa	kapa	k a p a	None	78	k a p a ( - )
2515	ShipiboKonibo	squirrel	kapa	kapa	k a p a	None	78	k a p a ( - )
2516	Kapanawa	squirrel	kapa	kapa	k a p a	None	78	k a p a ( - )
2517	Marubo	squirrel	kapa	kapa	k a p a	None	78	k a p a ( - )
2518	Chakobo	squirrel	kapa	kapa	k a p a	None	78	k a p a ( - )
2519	Kaxarari	squirrel	kaˈpa	kaˈpa	k a p a	None	78	k a p a ( - )
2520	Sharanawa	squirrel	kapa	kapa	k a p a	None	78	k a p a ( - )
2521	Sharanawa	squirrel	kapan	kapan	k a p a n	None	78	k a p a ( n )
2522	Katukina	squirrel	kapa	kapa	k a p a	None	78	k a p a ( - )
2523	Amawaka	squirrel	kapá_I	kapá_I	k a p á/a	None	78	k a p á/a ( - )
2524	Kaxinawa	squirrel	kapa	kapa	k a p a	None	78	k a p a ( - )
2525	Marinawa	squirrel	kapa	kapa	k a p a	None	78	k a p a ( - )
2526	Yawanawa	squirrel	kapa	kapa	k a p a	None	78	k a p a ( - )
2527	Matis	squirrel	kapa	kapa	k a p a	None	78	k a p a ( - )
2528	Mayoruna	squirrel	kaˈpa	kaˈpa	k a p a	None	78	k a p a ( - )
6943	Proto-Panoan	star	wis...	wis...	w i s	None	436	w i s ( - - - - - - - - - )
6944	Kakataibo	star	ʔispa	ʔispa	ʔ i s p a	None	436	ʔ i s ( - - - - p a - - - )
6945	Kakataibo	star	ʔɨspa	ʔɨspa	ʔ ɨ s p a	None	436	ʔ ɨ s ( - - - - p a - - - )
6946	ShipiboKonibo	star	wiʃtí	wiʃtí	w i ʃ t !í/i	None	436	w i ʃ ( t !í/i - - - - - - - )
6947	Kapanawa	star	wiʃi	wiʃi	w i ʃ i	None	436	w i ʃ ( - i - - - - - - - )
6948	Marubo	star	ˈiʃi	ˈiʃi	i ʃ i	None	436	- i ʃ ( - i - - - - - - - )
6949	Chakobo	star	wiʃtima	wiʃtima	w i ʃ t i m a	None	436	w i ʃ ( t i m a - - - - - )
6950	Yaminawa	star	iʃti_ɸɨro	iʃti_ɸɨro	i ʃ t i + ɸ ɨ r o	None	436	- i ʃ ( t i - - + ɸ ɨ r o )
6951	Chaninawa	star	iʃi	iʃi	i ʃ i	None	436	- i ʃ ( - i - - - - - - - )
6952	Sharanawa	star	ɸiʃi	ɸiʃi	ɸ i ʃ i	None	436	ɸ i ʃ ( - i - - - - - - - )
6953	Sharanawa	star	ɸiʃin	ɸiʃin	ɸ i ʃ i n	None	436	ɸ i ʃ ( - i n - - - - - - )
6954	Shanenawa	star	iʃtin	iʃtin	i ʃ t i n	None	436	- i ʃ ( t i n - - - - - - )
6955	Shanenawa	star	istin	istin	i s t i n	None	436	- i s ( t i n - - - - - - )
6956	Katukina	star	iʃi	iʃi	i ʃ i	None	436	- i ʃ ( - i - - - - - - - )
6957	Katukina	star	βiʃi	βiʃi	β i ʃ i	None	436	β i ʃ ( - i - - - - - - - )
6958	Amawaka	star	wiʃi_I	wiʃi_I	w i ʃ i	None	436	w i ʃ ( - i - - - - - - - )
6959	Kaxinawa	star	biʃi	biʃi	b i ʃ i	None	436	b i ʃ ( - i - - - - - - - )
6960	Marinawa	star	ɸiʃi	ɸiʃi	ɸ i ʃ i	None	436	ɸ i ʃ ( - i - - - - - - - )
6961	Yawanawa	star	iʃtin	iʃtin	i ʃ t i n	None	436	- i ʃ ( t i n - - - - - - )
6962	Korubo	star	wispa	wispa	w i s p a	None	436	w i s ( - - - - p a - - - )
6963	Matis	star	wispa	wispa	w i s p a	None	436	w i s ( - - - - p a - - - )
6964	Mayoruna	star	wisˈpa	wisˈpa	w i s p a	None	436	w i s ( - - - - p a - - - )
6902	Proto-Panoan	stick	wino	wino	w i n o	None	432	w i n o ( - )
6903	Kakataibo	stick	ino	ino	i n o	None	432	- i n o ( - )
6904	ShipiboKonibo	stick	wino	wino	w i n o	None	432	w i n o ( - )
6905	Kapanawa	stick	wino	wino	w i n o	None	432	w i n o ( - )
6906	Marubo	stick	ˈwino	ˈwino	w i n o	None	432	w i n o ( - )
6907	Marubo	stick	wino	wino	w i n o	None	432	w i n o ( - )
6908	Sharanawa	stick	ɸino	ɸino	ɸ i n o	None	432	ɸ i n o ( - )
6909	Sharanawa	stick	ɸinon	ɸinon	ɸ i n o n	None	432	ɸ i n o ( n )
6910	Amawaka	stick	wino_I	wino_I	w i n o	None	432	w i n o ( - )
6911	Kaxinawa	stick	binu	binu	b i n u	None	432	b i n u ( - )
6912	Marinawa	stick	ɸino	ɸino	ɸ i n o	None	432	ɸ i n o ( - )
495	Proto-Panoan	stingray	ʔiwi	ʔiwi	ʔ i w i	None	227	ʔ i w i -
496	Kakataibo	stingray	ʔii	ʔii	ʔ i i	None	227	ʔ i - i -
497	Kakataibo	stingray	ʔi	ʔi	ʔ i	None	770	ʔ i - - -
498	ShipiboKonibo	stingray	ʔíwi	ʔíwi	ʔ !í/i w i	None	227	ʔ !í/i w i -
499	ShipiboKonibo	stingray	ʔiwín	ʔiwín	ʔ i w !í/i n	None	227	ʔ i w !í/i n
